,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
896,Atsuto,−1330.48.00,98.02.00,2602.31.00,−1178.02.00,881.56.00,mustard silt,286.12.00,−546.05.00,6856.56.00,−90519.30.00,TRUE,FALSE,−827.38.00
897,Bob,192.33.00,34.19.00,1005.14.00,−1237.41.00,408.38.00,mustard silt,147.12.00,−179.52.00,6927.14.00,−89517.53.00,TRUE,FALSE,−1247.03.00
898,Atsuto,1033.03.00,861.39.00,1066.02.00,−1147.46.00,229.59.00,mustard silt,−429.42.00,1473.52.00,6037.10.00,−90257.10.00,FALSE,FALSE,−833.10.00
899,Jorg,871.23.00,−872.49.00,2273.40.00,−1358.00.00,−254.33.00,silt med schnapps,−950.34.00,178.25.00,6865.16.00,−90686.44.00,FALSE,FALSE,848.27.00
900,Bob,351.09.00,1263.35.00,2092.08.00,−762.51.00,1114.13.00,mustard silt,−1543.39.00,1108.36.00,7093.55.00,−89423.23.00,TRUE,Flase,−269.04.00
901,Bob,864.50.00,−1012.35.00,2299.01.00,−1457.53.00,−562.01.00,surströmming,814.55.00,−936.47.00,5955.51.00,−89221.17.00,TRUE,FALSE,533.46.00
902,Bob,942.44.00,−827.09.00,2182.18.00,−191.10.00,−154.04.00,surströmming,858.53.00,288.36.00,6776.46.00,−90295.50.00,TRUE,FALSE,1039.04.00
903,Atsuto,1345.52.00,−1300.04.00,2431.12.00,−1182.56.00,−1194.30.00,silt med schnapps,−122.13.00,737.54.00,5895.18.00,−89923.15.00,FALSE,FALSE,1332.19.00
904,Jorg,181.35.00,1368.36.00,2452.58.00,−959.53.00,1345.15.00,mustard silt,348.02.00,−216.09.00,6803.29.00,−89888.12.00,FALSE,FALSE,−238.19.00
905,Jorg,−854.00.00,1030.59.00,1079.37.00,−666.28.00,935.39.00,mustard silt,627.26.00,1623.46.00,5811.10.00,−89926.56.00,FALSE,FALSE,−235.26.00
906,Bob,260.50.00,−280.37.00,2294.48.00,−482.27.00,−950.30.00,surströmming,−879.48.00,1227.59.00,6830.11.00,−89645.09.00,TRUE,FALSE,313.22.00
907,Jorg,538.02.00,694.17.00,2218.03.00,−1445.52.00,1527.26.00,mustard silt,1089.45.00,889.10.00,5497.26.00,−90753.28.00,TRUE,FALSE,−855.46.00
908,Jorg,−515.58.00,950.05.00,2200.52.00,−1391.40.00,757.39.00,mustard silt,−551.52.00,585.27.00,6594.08.00,−89859.19.00,TRUE,FALSE,−262.43.00
909,Bob,425.28.00,−439.39.00,2062.12.00,−668.08.00,−967.13.00,surströmming,−700.06.00,220.30.00,6873.11.00,−89738.01.00,TRUE,FALSE,100.50.00
910,Atsuto,968.47.00,841.55.00,1066.29.00,−1157.24.00,186.33.00,mustard silt,987.46.00,−145.41.00,5853.50.00,−89942.58.00,FALSE,FALSE,−715.04.00
911,Atsuto,149.33.00,1489.53.00,2021.43.00,−1562.56.00,1612.05.00,mustard silt,−383.37.00,814.55.00,6561.23.00,−89949.22.00,TRUE,FALSE,−390.02.00
912,Bob,−186.52.00,1630.34.00,1749.48.00,−367.30.00,589.02.00,mustard silt,69.09.00,679.01.00,6919.32.00,−90217.00.00,TRUE,FALSE,−690.08.00
913,Atsuto,984.56.00,431.42.00,1665.21.00,−389.28.00,949.45.00,silt med schnapps,1476.33.00,390.33.00,6227.00.00,−90202.52.00,TRUE,FALSE,−440.53.00
914,Jorg,−277.43.00,1505.25.00,1020.05.00,−1649.59.00,1646.15.00,mustard silt,−250.45.00,−503.59.00,7018.58.00,−90214.38.00,TRUE,FALSE,−1433.01.00
915,Atsuto,1632.42.00,−96.45.00,1709.14.00,−1613.56.00,−212.51.00,silt med schnapps,−1148.01.00,363.38.00,5589.43.00,−89833.14.00,TRUE,FALSE,−1343.27.00
916,Jorg,183.32.00,−95.42.00,1066.53.00,−1409.16.00,−210.32.00,mustard silt,−645.36.00,−258.16.00,6280.57.00,−89329.23.00,TRUE,FALSE,1664.18.00
917,Bob,1598.13.00,−1179.32.00,1752.43.00,−1305.12.00,−929.19.00,surströmming,730.30.00,−465.38.00,7090.34.00,−90109.48.00,FALSE,FALSE,284.52.00
918,Bob,135.42.00,−610.29.00,2257.44.00,−210.24.00,−1343.04.00,surströmming,−479.22.00,224.09.00,5914.18.00,−90732.07.00,TRUE,FALSE,701.05.00
919,Atsuto,402.12.00,−415.03.00,2341.22.00,−1561.56.00,−1246.14.00,surströmming,351.41.00,−10.58.00,6294.35.00,−90575.19.00,TRUE,FALSE,742.28.00
920,Bob,1045.03.00,−1244.12.00,2011.39.00,−284.22.00,−1404.43.00,surströmming,980.54.00,−311.42.00,6649.27.00,−90734.51.00,TRUE,FALSE,1072.54.00
921,Bob,207.37.00,−529.30.00,2103.16.00,−808.20.00,−1164.54.00,surströmming,−1114.32.00,902.09.00,5637.20.00,−89890.06.00,TRUE,FALSE,888.30.00
922,Bob,910.18.00,420.10.00,2044.43.00,−1512.43.00,924.21.00,mustard silt,395.10.00,432.18.00,5681.33.00,−90510.58.00,TRUE,FALSE,−651.16.00
923,Jorg,1642.20.00,276.52.00,1311.56.00,−1303.51.00,609.06.00,mustard silt,667.34.00,762.52.00,6383.49.00,−89694.14.00,TRUE,FALSE,−227.43.00
924,Bob,603.53.00,−284.14.00,1941.40.00,−887.56.00,−625.19.00,surströmming,124.30.00,−959.18.00,6024.52.00,−90010.13.00,TRUE,FALSE,632.47.00
925,Bob,567.17.00,1311.07.00,1763.55.00,−1467.17.00,1218.48.00,mustard silt,−747.02.00,574.04.00,5518.38.00,−89558.21.00,TRUE,FALSE,−453.07.00
926,Jorg,364.50.00,−85.22.00,2616.02.00,−107.38.00,−187.48.00,mustard silt,−617.08.00,23.24,5831.09.00,−90350.30.00,TRUE,FALSE,677.35.00
927,Atsuto,84.50.00,−88.27.00,1910.13.00,−223.04.00,−1193.59.00,surströmming,−253.50.00,1141.28.00,6606.24.00,−90632.43.00,TRUE,FALSE,1315.04.00
928,Bob,504.39.00,−500.02.00,1524.56.00,−746.45.00,−1100.03.00,mustard silt,970.41.00,766.53.00,5974.18.00,−90712.09.00,FALSE,FALSE,1292.32.00
929,Jorg,132.20.00,−415.29.00,1638.04.00,−1735.54.00,−1580.20.00,surströmming,−1618.19.00,−1142.49.00,5508.09.00,−90306.10.00,FALSE,FALSE,222.44.00
930,Jorg,841.21.00,−633.17.00,2648.32.00,−1747.18.00,−1393.12.00,curry silt,−428.17.00,1351.13.00,6554.47.00,−89890.21.00,TRUE,FALSE,1199.47.00
931,Jorg,519.50.00,−783.54.00,1146.21.00,−1349.55.00,−392.04.00,surströmming,277.46.00,−1127.22.00,6116.20.00,−89420.21.00,FALSE,FALSE,197.10.00
932,Jorg,1294.30.00,−1217.34.00,2618.18.00,−1045.24.00,−1346.07.00,surströmming,111.40.00,−175.49.00,6765.03.00,−89273.39.00,FALSE,FALSE,523.11.00
933,Bob,939.47.00,450.57.00,1026.17.00,−816.09.00,992.04.00,mustard silt,−934.57.00,−59.58.00,6027.00.00,−89739.11.00,FALSE,FALSE,−519.17.00
934,Atsuto,164.55.00,169.18.00,1969.10.00,−119.32.00,372.27.00,curry silt,−355.18.00,−1482.19.00,6041.09.00,−90011.43.00,TRUE,FALSE,351.58.00
935,Bob,174.41.00,20.15,1989.24.00,−476.48.00,44.33.00,surströmming,1602.37.00,1576.28.00,6193.45.00,−90261.18.00,TRUE,FALSE,850.20.00
936,Jorg,85.06.00,29.06.00,2213.05.00,−1022.45.00,64.01.00,mustard silt,1588.46.00,−34.04.00,6933.01.00,−89973.22.00,FALSE,FALSE,1479.48.00
937,Atsuto,222.22.00,1563.11.00,1600.44.00,−1688.36.00,107.39.00,mustard silt,−554.24.00,1557.29.00,5832.59.00,−89273.14.00,TRUE,FALSE,−290.56.00
938,Atsuto,883.04.00,−999.36.00,1426.46.00,−475.18.00,−533.27.00,surströmming,755.21.00,−446.01.00,5491.03.00,−89940.32.00,TRUE,FALSE,1009.06.00
939,Atsuto,444.38.00,1102.41.00,1722.16.00,−105.43.00,760.14.00,mustard silt,365.15.00,593.51.00,5500.39.00,−90485.24.00,TRUE,FALSE,−776.19.00
940,Jorg,288.46.00,−325.07.00,1080.45.00,−647.34.00,−715.15.00,mustard silt,298.21.00,1255.07.00,5687.18.00,−90290.56.00,FALSE,FALSE,270.16.00
941,Atsuto,1540.40.00,−1126.31.00,1965.31.00,−1602.29.00,−812.41.00,surströmming,1296.55.00,148.19.00,5631.09.00,−89396.57.00,TRUE,FALSE,845.39.00
942,Atsuto,905.39.00,1107.37.00,2608.35.00,−1409.17.00,771.05.00,mustard silt,−628.23.00,368.42.00,5547.49.00,−89465.00.00,TRUE,FALSE,−602.03.00
943,Bob,1562.37.00,−54.09.00,2374.22.00,−1398.09.00,−785.23.00,surströmming,587.24.00,−1593.37.00,5622.58.00,−89411.31.00,FALSE,FALSE,481.41.00
944,Bob,325.35.00,−249.46.00,1877.39.00,−915.39.00,−549.28.00,surströmming,348.41.00,−104.40.00,7059.07.00,−90281.57.00,TRUE,FALSE,11.07
945,Bob,133.04.00,−08.23.00,2619.08.00,−220.05.00,−684.43.00,surströmming,−1273.33.00,06.45,5702.24.00,−89972.44.00,TRUE,FALSE,750.23.00
946,Bob,596.46.00,−466.53.00,2018.40.00,−1511.03.00,−1027.08.00,mustard silt,−488.05.00,1443.41.00,6423.57.00,−90458.39.00,TRUE,FALSE,1148.37.00
947,Atsuto,826.55.00,919.08.00,1718.21.00,−355.51.00,356.26.00,old-fashioned silt,−283.25.00,−863.53.00,5809.41.00,−89530.28.00,TRUE,FALSE,−1652.41.00
948,Jorg,−902.23.00,1018.58.00,2319.50.00,−315.48.00,909.12.00,mustard silt,656.47.00,1229.43.00,6224.42.00,−89761.01.00,TRUE,FALSE,−1201.32.00
949,Jorg,591.48.00,819.19.00,1358.42.00,−1557.43.00,136.50.00,mustard silt,115.36.00,188.00.00,6797.27.00,−89776.25.00,TRUE,FALSE,−1095.21.00
950,Jorg,1184.17.00,−30.23.00,1896.48.00,−401.14.00,−66.52.00,surströmming,−1368.21.00,392.13.00,6467.39.00,−90528.17.00,TRUE,FALSE,−351.14.00
951,Jorg,−555.16.00,763.03.00,2067.15.00,−355.53.00,346.10.00,mustard silt,1035.12.00,−1460.08.00,5962.58.00,−90149.52.00,TRUE,FALSE,−629.08.00
952,Bob,98.05.00,1429.31.00,1148.24.00,−932.43.00,1479.17.00,mustard silt,667.54.00,484.04.00,6646.12.00,−90677.29.00,FALSE,FALSE,−901.42.00
953,Jorg,533.30.00,1170.54.00,1271.18.00,−1561.40.00,910.18.00,mustard silt,−442.44.00,−591.04.00,6700.57.00,−90763.49.00,TRUE,FALSE,−722.32.00
954,Jorg,1621.44.00,−26.23.00,2322.22.00,−337.56.00,−58.02.00,curry silt,1094.00.00,212.57.00,6082.19.00,−89984.36.00,TRUE,FALSE,−1585.16.00
955,Jorg,314.33.00,1227.06.00,2329.36.00,−1179.42.00,1033.58.00,mustard silt,−318.44.00,1384.31.00,6373.14.00,−89617.19.00,TRUE,FALSE,−313.58.00
956,Bob,747.06.00,−680.52.00,1378.05.00,−1345.32.00,−1497.54.00,mustard silt,992.16.00,−1666.20.00,6805.56.00,−89359.03.00,TRUE,FALSE,1681.50.00
957,Atsuto,1165.03.00,−1012.21.00,2556.17.00,−1438.57.00,−561.31.00,silt med onions,−290.55.00,1329.54.00,7135.43.00,−90655.47.00,TRUE,FALSE,682.11.00
958,Bob,−1103.54.00,1260.48.00,2534.14.00,−1017.15.00,108.43.00,mustard silt,−1371.30.00,223.46.00,5705.31.00,−90560.01.00,TRUE,FALSE,−1176.54.00
959,Atsuto,−906.17.00,1148.36.00,1314.55.00,−236.06.00,1194.23.00,mustard silt,−1066.15.00,1288.11.00,6418.35.00,−89910.22.00,TRUE,FALSE,−233.54.00
960,Bob,514.07.00,−603.32.00,1996.05.00,−1124.16.00,−1327.47.00,mustard silt,1041.40.00,−1073.53.00,5623.31.00,−89961.50.00,FALSE,FALSE,336.25.00
961,Bob,−1054.42.00,932.30.00,2198.30.00,−1012.46.00,718.58.00,mustard silt,−664.59.00,1002.02.00,5878.53.00,−90623.33.00,FALSE,FALSE,−549.58.00
962,Jorg,77.06.00,278.37.00,2069.56.00,−1470.53.00,612.56.00,mustard silt,−224.44.00,1516.58.00,6247.05.00,−90525.29.00,TRUE,FALSE,1008.54.00
963,Jorg,1047.55.00,660.16.00,1941.35.00,−1169.06.00,1452.35.00,mustard silt,−279.59.00,325.11.00,5861.35.00,−90783.54.00,FALSE,FALSE,−484.39.00
964,Jorg,920.27.00,358.03.00,1030.54.00,−107.47.00,787.42.00,mustard silt,−80.11.00,−712.44.00,6716.27.00,−90192.33.00,TRUE,FALSE,−1483.24.00
965,Jorg,−48.48.00,1293.27.00,2363.02.00,−1578.04.00,1513.03.00,mustard silt,−1001.35.00,−06.06.00,7133.50.00,−90285.41.00,TRUE,FALSE,−142.42.00
966,Jorg,75.17.00,1622.04.00,2467.08.00,−1584.48.00,237.13.00,mustard silt,−1266.28.00,−1004.57.00,6529.56.00,−89504.03.00,TRUE,FALSE,−549.00.00
967,Bob,234.42.00,224.54.00,1446.34.00,−516.20.00,494.48.00,surströmming,−20.39.00,1519.44.00,6559.23.00,−90036.30.00,TRUE,FALSE,295.41.00
968,Atsuto,1098.50.00,−918.22.00,1896.51.00,−117.15.00,−354.45.00,surströmming,−930.56.00,−601.51.00,6863.23.00,−89522.19.00,TRUE,FALSE,373.13.00
969,Atsuto,406.37.00,1222.49.00,2625.56.00,−1148.24.00,1024.32.00,mustard silt,531.58.00,−34.43.00,7046.17.00,−90645.24.00,TRUE,FALSE,−559.52.00
970,Jorg,−1105.08.00,1120.22.00,1922.15.00,−313.54.00,1132.17.00,mustard silt,166.33.00,−1578.34.00,6516.51.00,−89642.34.00,TRUE,FALSE,−1544.07.00
971,Atsuto,−1001.47.00,806.50.00,1312.02.00,−450.34.00,442.31.00,mustard silt,−584.09.00,−185.40.00,6597.50.00,−89580.23.00,TRUE,FALSE,−1678.46.00
972,Jorg,−02.09.00,365.12.00,2205.21.00,−331.27.00,1136.34.00,mustard silt,−574.46.00,−1600.13.00,5650.45.00,−89950.24.00,TRUE,FALSE,−1220.08.00
973,Jorg,498.41.00,−498.35.00,1227.27.00,−1490.03.00,−1430.01.00,surströmming,−549.58.00,1516.27.00,6797.05.00,−90826.20.00,TRUE,FALSE,845.27.00
974,Bob,1189.46.00,−1338.17.00,1926.25.00,−1639.26.00,−1278.32.00,surströmming,−426.09.00,520.08.00,6439.44.00,−90756.45.00,TRUE,FALSE,1603.29.00
975,Bob,1028.00.00,−1248.00.00,1672.33.00,−706.58.00,−1079.55.00,surströmming,535.58.00,−338.02.00,5928.55.00,−89459.31.00,TRUE,FALSE,50.22.00
976,Bob,−1142.22.00,132.52.00,2483.51.00,−156.15.00,958.34.00,mustard silt,−1142.05.00,921.01.00,6939.05.00,−89366.29.00,TRUE,FALSE,−1459.37.00
977,Atsuto,803.19.00,−622.48.00,2647.29.00,−1038.38.00,−370.46.00,surströmming,711.50.00,−1075.31.00,5616.49.00,−89586.05.00,FALSE,FALSE,963.18.00
978,Bob,417.36.00,−176.02.00,1320.18.00,−1202.53.00,−387.16.00,mustard silt,−1311.25.00,−350.36.00,5825.51.00,−90287.00.00,FALSE,FALSE,169.21.00
979,Atsuto,−755.39.00,723.51.00,2623.20.00,−1410.53.00,259.56.00,mustard silt,−848.25.00,1306.22.00,6240.59.00,−90604.02.00,TRUE,FALSE,−376.12.00
980,Jorg,521.56.00,1113.32.00,2465.56.00,−970.08.00,784.06.00,mustard silt,−173.58.00,−715.52.00,6991.31.00,−90340.14.00,FALSE,FALSE,−1536.23.00
981,Bob,−452.10.00,863.16.00,1357.57.00,−1013.38.00,566.40.00,mustard silt,683.18.00,−417.26.00,6150.31.00,−89291.05.00,TRUE,FALSE,−1658.55.00
982,Bob,825.33.00,−795.26.00,2108.20.00,−1504.32.00,−84.16.00,surströmming,−772.27.00,882.27.00,7009.20.00,−90812.32.00,TRUE,FALSE,140.21.00
983,Jorg,1379.12.00,527.59.00,1792.56.00,−1399.17.00,1161.33.00,mustard silt,−1592.04.00,−148.37.00,5653.31.00,−90508.00.00,TRUE,FALSE,−651.29.00
984,Jorg,1109.00.00,−914.34.00,2462.01.00,−1656.35.00,−346.23.00,surströmming,1593.46.00,305.21.00,6219.35.00,−90115.50.00,TRUE,FALSE,1163.49.00
985,Bob,1122.36.00,−1139.35.00,1074.43.00,−1146.06.00,−841.25.00,mexicansk silt,1499.39.00,−373.22.00,6815.14.00,−89579.37.00,FALSE,FALSE,317.32.00
986,Bob,1212.09.00,205.45.00,1828.43.00,−1746.13.00,452.38.00,curry silt,179.55.00,1252.42.00,5684.28.00,−90204.37.00,TRUE,FALSE,−657.48.00
987,Atsuto,178.41.00,−85.22.00,1985.09.00,−1562.13.00,−187.48.00,curry silt,553.49.00,−337.17.00,5840.04.00,−89596.36.00,TRUE,FALSE,1048.11.00
988,Jorg,623.27.00,−776.15.00,2034.24.00,−552.09.00,−42.05.00,surströmming,−841.29.00,−540.45.00,6368.45.00,−89982.45.00,TRUE,FALSE,1657.48.00
989,Jorg,672.08.00,−658.36.00,2133.15.00,−1198.33.00,−1448.56.00,curry silt,845.00.00,111.29.00,6327.16.00,−89309.09.00,FALSE,FALSE,809.46.00
990,Jorg,1290.56.00,−960.57.00,1171.18.00,−1590.02.00,−781.34.00,surströmming,1261.35.00,−950.24.00,5941.36.00,−89444.27.00,TRUE,FALSE,454.27.00
991,Bob,1235.28.00,−141.47.00,1411.11.00,−519.06.00,−311.55.00,surströmming,−703.39.00,02.35,5766.35.00,−89580.40.00,TRUE,FALSE,−1366.12.00
992,Atsuto,−1072.26.00,1023.23.00,1220.18.00,−1282.12.00,918.54.00,mustard silt,1536.13.00,−875.10.00,6830.44.00,−90265.14.00,TRUE,FALSE,−1093.18.00
993,Bob,815.17.00,−724.10.00,1028.51.00,−843.00.00,−1593.09.00,mustard silt,533.47.00,−1500.00.00,6902.51.00,−89456.34.00,FALSE,FALSE,1585.06.00
994,Jorg,899.18.00,628.51.00,2420.33.00,−241.02.00,1383.29.00,mustard silt,651.24.00,1268.04.00,5850.59.00,−89447.05.00,TRUE,FALSE,−1013.10.00
995,Bob,1504.45.00,297.53.00,1853.19.00,−1125.52.00,655.20.00,mustard silt,−213.04.00,−331.28.00,6903.45.00,−90114.57.00,FALSE,FALSE,−173.28.00
996,Bob,1075.03.00,−1275.53.00,1657.40.00,−1548.48.00,−1474.24.00,surströmming,576.08.00,−423.15.00,5561.49.00,−90100.17.00,TRUE,FALSE,1562.38.00
997,Bob,413.29.00,−534.13.00,1412.20.00,−761.44.00,−1175.17.00,surströmming,−483.14.00,−1036.21.00,5762.55.00,−90387.00.00,TRUE,FALSE,842.15.00
998,Jorg,1438.49.00,−1521.49.00,1460.49.00,−1483.09.00,−16.40.00,silt med onions,−906.57.00,−1395.34.00,5639.28.00,−90734.19.00,TRUE,FALSE,1330.44.00
999,Bob,−183.17.00,156.27.00,2546.40.00,−1203.37.00,1010.28.00,mustard silt,−203.44.00,706.47.00,6540.33.00,−89486.05.00,TRUE,FALSE,−112.29.00
